price,bedrooms,bathrooms,floors,view,sqft_basement,grade_category
583000.0,6,2.75,1.0,0,980,3
534950.0,3,2.25,2.0,0,0,3
403504.0,4,1.0,1.0,0,110,1
319502.0,3,1.75,1.0,0,0,2
525000.0,4,2.75,2.0,0,690,3
898500.0,4,2.75,1.5,0,900,3
651000.0,3,2.5,2.0,0,0,4
450000.0,4,2.75,2.0,0,860,2
665000.0,4,2.25,1.0,0,1040,3
825000.0,4,2.5,2.0,0,950,3
200000.0,3,1.0,1.5,0,0,1
295000.0,3,2.0,1.0,0,0,2
748000.0,4,2.5,2.0,0,0,4
275000.0,3,1.0,1.0,0,0,1
196000.0,3,1.0,1.0,0,0,1
235750.0,2,1.0,1.0,0,0,1
315000.0,3,2.25,1.0,0,0,3
338000.0,4,2.5,2.0,0,0,3
353000.0,4,2.5,2.0,0,0,3
235000.0,3,1.75,1.0,0,0,2
569999.0,3,2.5,2.0,0,0,3
505000.0,4,2.25,2.0,0,0,3
1234000.0,4,3.0,1.5,0,840,3
299000.0,2,1.75,1.0,0,0,2
240000.0,3,2.0,1.0,0,0,2
405000.0,2,1.75,2.0,0,0,2
304000.0,4,2.0,1.0,0,0,2
272000.0,4,2.25,2.0,0,0,2
412000.0,2,1.0,1.0,0,570,1
698000.0,4,2.5,2.0,0,0,3
400000.0,2,1.0,1.0,0,0,2
305000.0,3,2.5,2.0,0,0,3
585000.0,4,2.0,1.0,0,0,2
190000.0,2,1.5,1.0,0,440,2
760000.0,4,2.5,2.0,0,0,4
570000.0,3,1.75,1.0,0,0,3
144000.0,3,1.0,1.0,0,0,1
525000.0,4,1.5,1.5,0,300,2
293000.0,1,1.0,1.0,0,0,1
267100.0,2,2.5,2.0,0,220,2
1500000.0,4,3.25,2.0,0,640,4
240000.0,3,2.25,2.0,0,0,2
279950.0,5,1.75,1.0,0,690,2
405000.0,3,1.75,1.0,0,0,2
225000.0,3,1.0,1.0,0,0,1
272950.0,3,2.25,1.0,0,390,2
625000.0,5,1.0,2.0,0,0,3
670000.0,3,1.75,1.5,0,0,2
1065000.0,3,2.5,3.0,0,0,3
525000.0,3,2.5,2.0,0,0,3
425000.0,2,1.0,1.0,0,0,2
465500.0,3,1.75,1.0,0,600,2
850000.0,3,2.5,2.0,0,0,3
205000.0,3,2.25,3.0,0,0,3
470000.0,3,2.5,2.0,0,0,3
340000.0,3,1.75,1.0,0,1350,2
305000.0,3,1.0,1.0,0,0,2
307150.0,3,1.5,1.0,0,0,2
729032.0,4,2.5,1.0,0,1060,3
750000.0,5,2.5,1.0,1,1220,3
289000.0,4,2.5,2.0,0,0,2
480000.0,3,1.0,1.0,0,0,2
529000.0,3,1.75,1.0,0,0,3
704000.0,4,2.75,1.0,0,460,3
580000.0,3,2.25,2.0,0,380,3
875000.0,5,2.5,2.0,0,0,3
610000.0,4,2.5,1.0,0,880,3
230000.0,3,0.75,1.0,0,0,1
510000.0,4,2.25,2.0,0,0,3
169100.0,3,2.0,1.0,0,0,2
250000.0,3,2.0,1.0,0,0,2
500000.0,4,2.25,2.0,0,0,3
379000.0,4,2.75,2.0,0,0,3
650000.0,4,2.5,2.0,0,0,3
650000.0,3,1.75,1.0,0,0,2
505000.0,2,2.5,2.0,0,0,3
931088.0,4,2.5,1.0,0,1580,3
570000.0,4,1.75,1.0,0,0,3
475000.0,3,1.0,1.0,0,0,1
240000.0,6,1.75,1.0,0,900,2
243000.0,3,1.0,1.0,0,0,1
660000.0,4,2.25,1.0,0,0,3
1680000.0,4,4.25,2.0,0,0,4
368000.0,3,2.5,2.0,0,0,2
811500.0,5,4.25,2.0,0,1110,3
275000.0,2,1.0,1.0,0,0,1
650000.0,4,2.5,2.0,0,0,3
485000.0,3,2.0,1.5,0,0,2
425000.0,3,2.5,1.0,0,0,2
530000.0,3,2.5,1.0,0,1090,3
315000.0,4,2.75,1.0,0,500,2
273000.0,4,1.5,1.0,0,900,1
550000.0,3,2.75,1.0,0,720,3
347000.0,2,2.25,2.0,0,290,3
490000.0,3,1.5,2.0,0,150,3
500000.0,3,2.25,2.0,0,0,3
585000.0,3,2.75,2.0,0,0,3
926500.0,4,2.75,1.0,2,1150,3
465000.0,1,1.0,1.0,0,0,2
200000.0,4,2.0,1.0,0,0,2
329000.0,2,1.0,1.0,0,0,1
410000.0,2,1.0,1.0,0,430,2
406000.0,3,1.0,1.0,0,0,2
665000.0,4,2.5,1.0,0,1140,3
305000.0,2,1.0,1.0,0,0,2
265000.0,3,2.5,2.0,0,0,2
485000.0,4,1.0,1.5,0,0,2
195000.0,2,1.0,1.0,0,0,3
432500.0,3,1.75,1.0,0,710,2
270000.0,3,2.5,2.0,0,0,2
327500.0,3,2.5,2.0,0,0,3
510000.0,3,1.75,2.0,0,0,2
587750.0,2,1.0,1.0,0,0,2
449228.0,5,2.5,1.0,0,1370,3
565000.0,3,2.5,1.0,0,0,3
660000.0,4,2.5,2.0,0,0,3
612500.0,4,2.0,1.0,0,1030,2
560000.0,4,1.75,1.0,0,1060,2
727000.0,3,2.25,1.5,0,660,3
224000.0,4,3.0,2.0,0,0,2
1080000.0,4,2.5,2.0,0,0,4
779000.0,4,1.5,1.0,0,1370,3
452000.0,5,1.75,1.5,0,0,1
775000.0,4,3.0,1.5,0,0,2
235000.0,3,1.75,1.0,0,0,2
370000.0,3,1.75,2.0,0,0,2
790000.0,4,3.0,2.0,0,0,3
209950.0,3,1.0,1.0,0,0,1
309000.0,3,2.5,2.0,0,0,2
440000.0,3,1.75,1.0,0,1120,2
514000.0,2,1.0,1.0,0,0,2
323000.0,3,1.75,1.0,1,630,2
290000.0,2,1.75,1.0,0,0,3
1362500.0,3,2.0,1.0,0,0,4
551000.0,4,1.5,1.5,0,0,2
960000.0,4,2.5,1.5,2,0,4
720000.0,5,2.5,2.0,0,0,3
334950.0,4,2.5,2.0,0,0,3
605000.0,4,2.25,2.0,0,0,3
825000.0,4,3.25,2.0,0,810,3
268500.0,4,1.75,1.0,0,0,3
230000.0,3,1.75,1.0,0,0,2
440000.0,3,2.25,1.0,0,600,2
182500.0,3,2.25,2.0,0,0,2
217000.0,2,1.0,1.0,0,0,1
335000.0,2,1.5,1.0,0,0,1
339950.0,3,2.5,1.0,0,850,3
298800.0,2,1.0,1.0,0,0,1
375000.0,2,2.25,2.0,0,0,3
465000.0,4,2.25,2.0,2,0,3
551870.0,3,2.5,2.0,0,0,3
295000.0,3,2.5,2.0,0,0,3
1095000.0,4,4.0,2.0,0,900,3
300000.0,2,1.0,1.5,0,0,1
780000.0,4,1.0,1.5,0,1200,3
325000.0,3,1.5,1.0,0,0,2
370000.0,2,1.0,1.0,0,0,2
356000.0,4,2.0,1.0,0,0,2
329950.0,4,1.75,1.5,0,0,3
490000.0,3,2.25,2.0,0,390,3
429000.0,3,3.25,3.0,0,0,3
510000.0,4,2.5,2.0,0,0,2
550000.0,3,2.5,2.0,0,0,2
467500.0,3,1.0,1.0,0,0,2
615000.0,5,2.0,1.5,0,860,2
325000.0,2,1.0,1.0,0,0,1
219950.0,2,1.0,2.0,0,0,1
950000.0,3,1.0,1.0,0,0,2
925000.0,3,1.0,1.5,0,0,3
251200.0,4,1.5,1.0,0,250,2
215000.0,3,1.5,1.0,0,0,1
245000.0,3,2.0,1.0,0,670,2
349950.0,4,1.5,1.5,0,0,2
600000.0,2,1.0,1.0,0,390,2
405000.0,2,1.5,3.0,0,0,3
625000.0,3,2.5,2.0,0,0,3
430000.0,4,1.0,1.5,0,0,2
533000.0,3,3.0,3.0,0,0,3
1050000.0,4,2.5,2.0,0,0,4
230000.0,3,1.75,1.0,0,710,1
275000.0,4,1.75,1.0,0,990,2
403000.0,2,1.0,1.0,0,0,2
415500.0,3,1.5,1.0,0,0,2
913000.0,3,1.75,1.0,0,1060,2
334998.0,2,1.0,1.0,0,900,1
201500.0,3,1.0,1.0,0,0,2
820000.0,3,2.5,2.0,0,0,4
371000.0,3,1.0,1.0,0,0,2
229950.0,4,2.5,1.0,0,910,2
344900.0,4,2.5,1.0,0,910,2
840000.0,3,2.5,2.0,0,0,3
285000.0,3,1.5,1.0,0,0,2
475000.0,4,2.25,1.0,0,570,2
420000.0,2,1.0,1.0,0,0,1
879000.0,4,3.0,2.0,0,0,4
197200.0,3,1.0,1.0,0,150,1
1090000.0,4,2.5,2.5,0,0,4
792000.0,3,1.5,2.0,0,0,3
262000.0,3,2.5,2.0,0,0,2
380000.0,1,1.5,1.5,0,0,2
305000.0,3,2.5,2.0,0,0,2
1008000.0,4,3.5,2.0,0,590,3
549900.0,5,3.0,2.0,0,0,3
270000.0,3,2.25,1.0,0,600,2
430000.0,3,1.0,1.5,0,0,2
790500.0,4,2.75,2.0,0,0,3
447450.0,3,2.25,2.0,0,0,3
375000.0,3,2.0,1.0,0,610,2
246000.0,3,1.5,1.0,0,330,3
329922.0,3,1.75,1.0,0,320,2
375000.0,3,1.0,1.0,0,0,1
385000.0,3,1.75,1.0,0,660,2
591500.0,4,2.5,1.5,0,550,2
255000.0,4,2.0,1.0,0,1210,2
275000.0,3,1.5,1.0,0,0,2
800000.0,4,2.75,2.0,0,0,3
327000.0,2,1.0,1.0,0,0,2
355000.0,4,1.5,1.0,1,1010,2
310000.0,2,1.0,1.0,0,270,1
869000.0,5,3.25,2.0,0,1300,3
272000.0,3,2.0,1.0,0,0,2
665000.0,5,2.25,2.0,0,0,3
225000.0,3,2.5,2.0,0,0,2
375000.0,3,2.5,2.0,0,0,3
375500.0,3,1.5,1.0,0,0,3
550000.0,3,1.75,1.0,0,650,2
680000.0,4,3.0,2.0,0,0,3
350000.0,4,2.5,2.0,0,0,3
390000.0,2,1.0,1.0,0,0,2
297000.0,3,1.0,1.0,0,0,2
355000.0,2,1.0,1.0,0,0,2
309900.0,3,2.5,2.0,0,0,2
300000.0,3,2.0,2.0,0,0,2
500000.0,3,2.0,3.0,0,0,3
695000.0,4,3.0,2.0,0,0,3
213400.0,4,2.5,2.0,0,0,2
762500.0,4,2.25,2.0,0,0,3
569950.0,5,4.5,2.0,0,0,4
258000.0,4,1.0,1.5,0,0,1
499000.0,3,2.25,2.0,0,0,3
310000.0,3,1.0,1.0,0,0,2
398500.0,2,2.5,3.0,0,430,3
250600.0,4,2.5,1.0,0,810,2
352000.0,4,2.5,1.0,0,1050,2
600000.0,2,1.0,1.0,1,240,2
645000.0,3,1.0,1.0,0,1100,2
291500.0,4,2.5,2.0,0,0,2
350000.0,4,1.75,1.0,0,100,3
279000.0,3,2.5,1.0,0,460,2
320000.0,2,1.0,1.0,0,0,1
495000.0,2,2.0,1.0,0,0,3
490000.0,4,2.5,1.0,0,980,2
215000.0,3,1.75,1.0,0,0,3
665000.0,3,3.5,1.5,0,0,3
423500.0,3,2.25,1.0,0,700,2
850000.0,3,3.0,1.5,0,0,3
155000.0,2,1.0,1.0,0,0,1
505000.0,3,2.25,1.0,0,0,2
780000.0,3,3.5,2.0,0,0,3
165000.0,3,1.5,1.0,0,0,2
707000.0,2,2.5,1.0,0,800,3
497000.0,3,2.5,3.0,0,0,3
349170.0,4,1.75,1.0,2,600,2
287000.0,4,1.5,1.5,0,0,2
645000.0,4,2.5,1.0,0,760,3
238000.0,5,2.25,2.0,0,0,2
328000.0,5,2.25,2.0,0,0,2
365000.0,2,1.5,2.0,0,90,3
380000.0,3,1.0,1.0,0,0,2
525000.0,4,1.5,2.0,0,0,2
402000.0,4,2.25,2.0,0,350,2
308000.0,2,1.0,1.0,0,820,2
405000.0,3,2.5,2.0,0,0,2
808000.0,3,1.75,1.0,0,0,3
875000.0,4,3.5,2.5,0,0,3
860000.0,3,2.5,3.0,0,0,3
230000.0,2,0.75,1.0,0,0,1
435000.0,4,2.75,1.0,0,750,2
347500.0,4,2.5,2.0,0,0,2
280000.0,2,1.5,1.0,0,0,2
265000.0,4,1.75,1.0,0,0,1
390000.0,3,2.25,1.0,0,670,3
267500.0,3,2.5,1.0,0,280,2
1275000.0,4,3.5,2.0,1,0,4
404000.0,4,1.75,1.0,0,880,2
380000.0,3,2.25,2.0,0,0,3
812500.0,4,2.75,1.0,0,1000,3
265000.0,3,1.0,1.0,0,0,2
264000.0,1,1.0,1.0,0,0,1
550000.0,4,1.75,1.0,0,1040,2
615000.0,2,1.5,1.5,0,0,2
365000.0,3,1.0,2.0,0,0,3
280927.0,4,2.25,2.0,0,0,3
282613.0,2,1.0,1.0,0,0,1
675000.0,3,2.25,2.0,0,0,4
259900.0,3,2.0,1.0,0,0,2
450000.0,4,2.25,2.0,0,0,3
275000.0,4,2.25,2.0,0,0,2
305000.0,3,2.5,2.0,0,0,3
395000.0,3,1.75,1.0,2,0,3
215000.0,3,1.0,1.0,2,0,1
410000.0,3,2.0,1.5,0,0,2
440000.0,4,2.5,1.0,0,770,2
1160000.0,4,3.5,2.0,2,0,4
500000.0,4,2.0,1.0,0,0,2
961000.0,5,2.75,2.0,0,0,3
825000.0,4,2.25,2.0,0,0,3
734000.0,3,1.75,1.5,0,0,3
175000.0,4,2.5,2.0,0,0,2
190000.0,1,1.0,1.0,0,0,1
305000.0,4,2.25,2.0,0,0,2
275000.0,2,1.0,1.0,0,0,1
661000.0,3,2.5,2.0,0,0,3
435000.0,4,2.75,1.0,0,910,3
788000.0,5,2.25,1.0,1,1000,3
408000.0,5,3.25,1.5,0,500,2
400000.0,2,1.0,1.0,0,0,2
247000.0,3,1.75,1.0,0,0,3
453000.0,3,1.75,1.0,0,450,2
235000.0,2,1.0,1.0,0,620,1
516200.0,3,2.0,1.0,0,1030,1
650000.0,1,1.0,1.5,0,0,1
257100.0,3,1.5,1.0,0,500,2
457000.0,2,2.0,1.0,0,0,3
268000.0,3,1.75,1.0,0,0,3
300000.0,3,1.0,1.0,0,0,2
725000.0,3,2.5,1.5,0,0,3
249000.0,3,1.0,1.0,0,0,2
274000.0,5,1.0,1.0,0,280,2
1780000.0,4,3.25,2.0,0,0,4
396500.0,3,1.75,1.0,0,1040,3
460000.0,2,1.5,1.0,0,580,2
277000.0,3,1.0,1.0,0,0,2
785950.0,4,3.0,1.5,0,990,2
545000.0,3,2.5,1.0,2,500,3
244000.0,3,2.0,1.0,0,0,2
165000.0,3,2.5,2.0,0,0,2
435000.0,2,1.0,1.0,0,0,2
642000.0,3,2.5,1.0,0,0,4
340000.0,3,2.5,2.0,0,0,2
730000.0,4,2.5,2.0,0,0,3
563250.0,3,1.75,1.0,0,570,2
675000.0,5,2.5,2.0,0,0,3
620000.0,3,1.5,1.0,0,340,3
275000.0,2,2.0,1.0,0,340,2
270000.0,3,1.0,1.0,0,0,2
325000.0,4,2.5,2.0,0,0,3
700000.0,2,1.0,1.0,0,0,3
220000.0,4,2.0,1.5,0,0,2
236000.0,3,1.75,1.0,0,0,2
790000.0,3,2.5,1.0,0,900,3
350000.0,3,1.0,1.0,0,800,2
130000.0,2,1.0,1.0,0,0,1
283200.0,4,2.5,2.0,0,0,3
273000.0,3,1.0,1.0,0,610,1
599000.0,5,2.25,1.0,0,1130,3
1157200.0,4,4.25,2.0,0,950,4
385000.0,4,1.75,1.0,0,860,2
264250.0,3,1.0,1.5,0,0,1
608000.0,3,2.5,3.0,0,120,3
450000.0,3,2.5,2.0,0,0,3
350000.0,2,1.0,1.0,0,300,2
541500.0,3,1.75,1.0,2,0,3
730000.0,6,2.75,1.0,0,1370,2
215000.0,3,1.0,1.0,0,0,1
420000.0,3,2.0,1.0,0,0,2
240000.0,3,2.5,2.0,0,0,2
730000.0,4,2.0,1.0,0,1100,2
390000.0,4,1.5,1.0,0,0,2
473000.0,3,1.0,1.0,0,0,2
698000.0,4,3.5,2.0,0,0,4
358000.0,2,1.5,2.0,0,0,2
499990.0,3,1.75,1.0,0,570,2
322000.0,4,2.25,1.0,0,580,2
201000.0,3,1.0,1.0,0,0,2
765000.0,4,2.5,1.0,1,570,3
920000.0,4,2.75,1.5,0,1170,3
360000.0,4,2.0,1.0,0,790,2
297300.0,3,1.75,2.0,0,0,3
399000.0,3,1.0,1.0,0,0,1
400000.0,3,1.0,1.5,0,0,2
230000.0,3,1.75,1.0,0,0,1
290000.0,3,1.0,1.0,0,0,2
323800.0,3,2.5,2.0,0,0,3
574500.0,4,1.5,1.5,0,0,3
372500.0,2,1.0,1.0,0,0,2
425000.0,3,1.5,1.0,0,0,2
446250.0,3,2.5,1.5,0,0,3
330000.0,2,0.75,1.0,0,0,1
608095.0,3,2.5,2.0,1,0,3
550000.0,3,2.5,1.0,0,820,3
265000.0,4,2.5,2.0,0,0,2
430000.0,2,1.0,1.0,0,200,2
554990.0,3,2.5,2.0,0,0,3
359950.0,3,2.5,2.0,0,0,3
405000.0,2,1.0,1.0,0,0,1
280000.0,2,1.0,1.0,0,0,2
479950.0,4,2.25,2.0,0,0,3
575000.0,5,1.75,1.0,0,750,3
392000.0,4,2.25,2.0,0,0,3
760500.0,4,2.25,2.0,0,0,3
435000.0,3,2.5,2.0,0,0,3
1565000.0,4,2.75,2.0,0,0,4
261000.0,4,1.5,1.0,0,850,2
1482500.0,3,2.25,2.0,0,560,3
657500.0,3,2.5,2.0,0,0,3
331950.0,4,2.5,2.0,2,520,3
1093000.0,4,2.5,2.0,0,0,4
1175000.0,4,3.25,2.0,0,0,4
643403.0,3,2.5,1.0,0,0,3
357000.0,4,2.5,2.0,0,0,2
865000.0,3,1.75,1.0,0,440,2
905000.0,3,2.5,2.0,0,0,4
265000.0,3,1.5,1.0,0,0,1
535000.0,2,2.5,2.0,0,0,3
460500.0,4,2.5,2.0,0,0,3
315000.0,4,1.75,1.0,0,710,2
607500.0,4,2.5,1.0,0,840,3
432000.0,2,1.0,1.0,0,0,2
479000.0,4,2.5,2.0,0,0,3
475000.0,5,2.75,2.0,0,0,3
415000.0,3,1.0,1.0,0,0,2
450000.0,2,1.0,1.0,0,0,1
1140000.0,3,2.5,1.5,1,670,3
430000.0,5,3.0,2.0,0,0,2
296000.0,3,1.75,1.0,0,400,2
641000.0,4,2.5,2.0,0,0,3
280000.0,3,2.25,1.0,0,430,2
260750.0,3,2.0,1.0,0,300,2
601000.0,4,2.5,2.0,0,0,3
255000.0,3,1.5,1.0,0,0,1
555000.0,4,2.75,1.0,0,600,3
865000.0,3,1.5,1.0,0,0,3
315000.0,3,2.25,1.0,0,260,2
200000.0,2,1.0,1.0,0,350,2
357000.0,3,1.0,1.0,0,0,2
462000.0,5,1.75,1.0,0,630,2
174500.0,2,1.0,1.0,0,0,2
305000.0,2,1.0,1.5,0,0,1
260000.0,3,2.0,2.0,0,0,1
751000.0,4,2.5,2.0,0,0,3
370037.0,2,1.0,1.0,0,0,2
229950.0,3,1.75,2.0,0,0,2
349000.0,3,1.75,1.0,0,410,3
348000.0,4,2.5,2.0,0,0,3
510000.0,4,3.0,2.0,0,0,4
265000.0,3,1.5,1.0,0,480,2
485000.0,3,1.75,1.0,0,1000,3
489000.0,4,1.0,1.5,0,0,2
400000.0,2,1.0,1.0,0,0,2
638000.0,3,2.5,2.0,0,0,3
440000.0,3,1.75,1.0,0,0,2
305000.0,6,2.0,1.0,0,700,2
649950.0,6,2.0,1.0,0,700,2
680000.0,4,2.5,2.0,0,0,3
555000.0,3,2.5,2.0,0,0,3
669000.0,4,2.75,2.0,0,0,3
272000.0,3,2.5,2.0,0,0,3
270000.0,4,2.25,1.0,0,1000,2
215000.0,3,1.0,1.0,0,0,1
690000.0,3,1.5,1.0,0,530,2
256000.0,4,1.75,1.0,2,0,2
255000.0,3,2.25,1.0,0,790,2
550000.0,7,4.0,2.0,0,0,2
410000.0,3,1.0,1.0,0,0,2
410000.0,2,1.0,1.0,0,0,2
259000.0,3,1.75,1.0,0,0,2
292000.0,3,1.0,1.0,0,700,2
518000.0,5,1.0,1.5,0,400,2
485000.0,3,2.5,2.0,0,0,3
259500.0,3,2.0,1.0,0,0,2
354000.0,4,2.5,2.0,0,0,3
999950.0,3,2.25,2.0,0,1410,3
464500.0,3,1.75,1.0,0,0,2
300000.0,3,2.5,2.0,0,0,2
1080000.0,3,2.75,2.0,1,630,3
309950.0,4,2.5,2.0,0,0,2
315000.0,3,1.0,1.5,0,0,2
499950.0,3,1.0,1.5,0,0,2
780000.0,4,2.0,1.0,2,1200,3
500000.0,2,1.0,1.5,0,0,2
329000.0,3,2.0,1.0,2,0,3
246000.0,4,1.75,1.0,0,700,2
405000.0,3,1.5,1.0,0,0,2
349000.0,4,1.75,1.0,0,580,2
374950.0,4,2.5,2.0,0,0,3
306000.0,3,2.0,1.0,0,0,2
560000.0,3,2.5,2.0,0,0,3
260000.0,3,1.5,1.0,0,120,2
306500.0,3,2.25,1.0,0,500,3
299950.0,3,1.75,1.0,0,500,2
219000.0,3,1.5,1.0,0,0,2
365000.0,3,1.75,1.0,0,600,3
499000.0,3,2.0,1.5,0,0,2
366000.0,3,1.75,1.0,0,0,2
514950.0,3,2.25,3.0,0,0,3
875000.0,4,2.75,2.0,0,0,4
831000.0,3,2.25,1.0,0,0,3
689900.0,4,3.25,2.0,0,680,3
315000.0,3,2.5,2.0,0,0,2
355000.0,0,0.0,2.0,0,0,3
336500.0,3,1.0,1.0,0,510,2
1100000.0,3,2.75,1.5,0,890,3
375000.0,6,2.0,1.0,0,730,2
289275.0,3,2.0,1.0,0,1160,3
455000.0,4,3.5,2.0,0,0,3
505000.0,3,1.75,1.0,2,0,3
450000.0,3,1.0,1.5,0,0,2
567500.0,3,2.5,2.0,0,0,3
265000.0,3,1.5,1.0,0,0,2
340000.0,3,2.0,1.0,0,0,3
375000.0,3,2.0,1.5,0,0,1
920000.0,6,3.0,2.0,0,1100,3
850000.0,4,2.25,2.0,0,0,3
725000.0,4,3.0,1.0,0,0,3
900000.0,3,3.25,2.0,0,720,4
680200.0,2,1.5,1.0,0,750,3
216500.0,3,1.0,1.0,0,0,1
325000.0,3,1.5,1.0,0,0,2
675000.0,3,2.5,2.0,0,0,3
435000.0,2,0.75,1.0,1,0,1
550000.0,4,2.25,2.0,0,0,3
875000.0,3,2.5,2.0,1,0,3
246600.0,4,1.0,1.0,0,0,2
337000.0,3,2.25,3.0,0,0,3
240000.0,3,1.75,1.0,0,0,2
490000.0,3,1.75,1.0,0,0,3
510000.0,5,2.5,1.0,0,1250,2
305000.0,3,1.0,1.0,0,0,2
350000.0,3,2.5,2.0,0,0,2
284200.0,3,1.75,1.0,0,470,2
357000.0,4,2.5,2.0,0,0,2
854000.0,4,2.75,1.0,0,670,4
1175000.0,4,2.5,2.0,0,0,4
1000000.0,3,2.25,1.0,0,1150,3
616500.0,4,2.25,2.0,0,120,3
750000.0,4,2.75,2.0,0,800,2
225000.0,3,1.0,1.0,0,0,1
845000.0,4,2.5,2.0,0,0,4
490000.0,3,2.25,1.0,0,0,1
753000.0,4,2.5,2.0,0,0,3
475000.0,3,1.75,1.0,0,1200,2
224000.0,1,0.75,1.5,0,0,1
485000.0,2,1.0,1.0,0,0,2
230000.0,4,1.75,1.0,0,580,1
372000.0,4,2.75,1.0,0,530,2
306000.0,4,2.5,2.0,0,0,2
905000.0,4,3.5,2.0,0,640,3
440000.0,4,1.0,1.0,0,400,2
280000.0,3,1.75,1.0,0,530,2
435000.0,3,2.5,2.0,0,0,2
425000.0,3,2.5,2.0,0,0,3
204950.0,2,0.75,1.0,0,0,2
670000.0,2,1.75,1.0,0,650,2
475000.0,2,1.0,1.0,0,0,2
352000.0,5,2.5,1.0,0,1450,2
491000.0,3,2.0,2.0,3,0,3
750000.0,4,2.5,2.0,0,0,3
137124.0,3,1.0,1.0,0,0,1
225000.0,4,1.0,1.5,0,0,1
732600.0,4,2.5,1.0,0,900,2
431000.0,3,2.25,1.0,0,0,3
304000.0,2,2.25,3.0,0,0,2
650000.0,5,2.0,1.0,0,900,2
450000.0,2,2.0,2.0,0,0,3
269000.0,4,1.0,1.0,0,0,2
875000.0,3,1.0,1.0,0,0,2
890000.0,4,2.25,1.0,0,1390,3
565000.0,4,2.5,2.0,0,0,3
448175.0,2,2.0,2.0,0,220,3
680000.0,5,3.0,2.0,0,0,3
494000.0,3,3.5,2.5,0,240,3
450000.0,5,2.5,1.0,0,710,2
960000.0,4,2.5,2.0,3,0,4
360000.0,4,2.5,2.0,0,0,3
378000.0,3,2.5,2.0,0,0,3
499950.0,3,1.75,1.0,0,250,2
450000.0,3,2.5,2.0,0,0,2
523500.0,2,2.0,1.0,0,800,2
600000.0,3,2.5,2.0,0,0,3
290000.0,3,2.5,2.0,0,0,3
176000.0,3,3.25,2.0,0,0,2
885000.0,3,2.0,1.5,0,800,2
240000.0,3,1.0,1.0,0,0,2
720000.0,4,2.25,1.0,1,1000,3
311000.0,4,2.5,2.0,0,0,2
332500.0,3,2.0,1.0,0,0,2
164950.0,3,1.75,1.0,0,490,2
371000.0,3,1.75,1.0,0,490,2
1738000.0,4,2.25,2.0,0,660,3
503000.0,2,1.0,1.0,2,0,1
393000.0,2,1.0,1.0,0,0,2
280000.0,2,1.0,1.0,0,0,2
505000.0,2,1.0,1.0,2,0,2
241000.0,3,1.5,1.0,0,540,2
530000.0,3,1.75,1.0,0,0,2
487000.0,3,1.75,2.0,0,0,2
128000.0,2,1.0,1.0,0,0,1
420000.0,3,2.5,1.0,0,600,2
679000.0,3,2.5,2.0,0,0,3
784950.0,4,2.75,3.0,0,0,3
352000.0,4,2.5,2.0,0,0,3
335000.0,3,1.75,1.0,0,0,2
472500.0,3,2.0,1.0,0,260,2
599950.0,5,2.25,1.0,0,1340,3
963990.0,4,3.25,2.0,0,0,3
735000.0,3,2.0,2.0,2,0,3
858450.0,3,4.25,2.0,0,0,4
290000.0,3,2.5,2.0,0,0,2
250000.0,2,1.0,1.0,0,0,2
192500.0,3,1.75,1.0,0,0,2
518000.0,4,2.5,2.0,0,0,3
563000.0,4,1.0,1.5,0,0,2
375000.0,4,3.0,2.0,0,0,2
400000.0,3,2.5,3.0,0,0,3
240000.0,5,1.75,1.0,0,1230,2
317500.0,2,1.0,1.0,0,0,1
234000.0,3,1.0,1.0,0,0,1
645000.0,3,2.5,2.0,0,0,3
649000.0,2,1.0,1.0,0,80,2
605000.0,4,2.5,2.0,0,0,3
337900.0,3,3.5,3.0,0,0,2
325000.0,4,1.0,1.0,0,400,2
429950.0,4,2.25,1.0,0,0,3
775000.0,3,2.5,2.0,0,0,3
650000.0,2,1.0,1.0,0,0,2
1200000.0,4,2.25,2.0,0,0,3
275000.0,2,1.0,1.0,0,0,1
575000.0,4,3.5,2.0,0,0,3
540000.0,3,2.5,1.0,0,730,2
640000.0,3,1.75,1.0,0,1170,2
275000.0,3,1.5,1.0,0,0,2
672800.0,4,2.5,2.0,0,0,3
495000.0,4,2.25,1.0,0,510,2
820000.0,3,2.5,1.5,0,0,4
475000.0,4,2.75,1.0,0,0,2
380000.0,3,1.0,1.0,0,0,2
635000.0,5,3.25,2.0,0,1200,3
420000.0,3,2.25,2.0,0,0,2
503000.0,3,2.0,1.0,0,510,2
563500.0,4,2.5,2.0,0,0,3
374950.0,4,3.0,1.0,1,920,3
308950.0,3,2.5,2.0,0,0,2
445000.0,4,2.75,1.0,0,1340,2
237200.0,3,1.5,1.0,0,0,2
453500.0,3,1.75,1.5,0,0,2
616500.0,3,2.0,1.0,0,1040,2
396000.0,1,1.0,1.0,0,0,1
210000.0,3,1.0,1.0,0,0,1
539000.0,2,1.75,1.0,0,700,2
605000.0,3,2.5,2.0,0,0,3
437500.0,3,2.0,2.0,0,0,1
215000.0,3,1.5,1.0,0,0,2
440000.0,4,2.5,2.0,0,0,2
525000.0,3,1.0,1.0,0,320,2
319900.0,3,1.5,1.0,0,300,2
335000.0,3,1.0,1.0,0,0,2
485000.0,3,2.25,2.0,0,0,3
359999.0,4,2.25,2.0,0,0,3
280000.0,3,2.25,1.0,0,0,2
1050000.0,4,2.75,1.5,0,750,3
